SE_ID,chr,start,end,eRNA_count,mean_BRCA,mean_LUAD,mean_SKCM,F_statistic,p_value,p_adj_BH
chr21:34571658-34602106,chr21,34571658,34602106,3,-0.0371936978556681,0.021467907721915,0.0163161662901925,0.684836591554871,0.504798067607541,0.529114109224361
chr12:11905909-11978478,chr12,11905909,11978478,3,-0.0139154541931133,-0.0260725626382798,0.0402088970566796,0.684536799709842,0.504950344973325,0.529247892196188
chr15:90012762-90014529,chr15,90012762,90014529,1,0.0676002598516984,-0.0442465431182348,-0.0244267367311079,0.683825126725291,0.5053062797049,0.529595108784996
chr11:64624235-64626998,chr11,64624235,64626998,15,-0.0401700391831994,0.0344229918190763,0.00638466703369872,0.683418617307623,0.505513616861629,0.529786558792623
chr15:64126241-64152725,chr15,64126241,64152725,6,0.0211924019091158,-0.0293265421214154,0.00779775288040834,0.682892421036531,0.505776328523173,0.530036020673962
chr9:134505811-134513922,chr9,134505811,134513922,9,-0.0314944578466299,0.0277911919799501,0.00420317789599136,0.68172277552863,0.506366563921338,0.530628674961629
chr1:225616727-225634845,chr1,225616727,225634845,1,0.0227339390883743,-0.0648139841889876,0.0417191889246078,0.680976016345137,0.506749404399788,0.531003949955808
chr5:139552736-139554127,chr5,139552736,139554127,7,-0.0030497269440794,0.0444901296874788,-0.0413919943792077,0.67771016123928,0.508397340789667,0.532704770851328
chr13:48715692-48769401,chr13,48715692,48769401,19,-0.0181146944230848,0.0134895629929449,0.00491266626225276,0.676320845728864,0.509100810400134,0.533415850569016
chr4:6956165-6968931,chr4,6956165,6968931,2,0.045253685513317,-0.0180543610079501,-0.0279176369738328,0.676193801098502,0.509163404235993,0.533455409179785
chr12:52317245-52321684,chr12,52317245,52321684,5,0.023356454523189,-0.0383834393887856,0.0146562474922136,0.675467894300359,0.509543202266666,0.533827285613716
chr11:11595429-11614464,chr11,11595429,11614464,2,0.0299281123636823,0.0187879551697179,-0.0491911169359979,0.674705328885409,0.509919055981524,0.534194993674221
chr10:3827573-3876042,chr10,3827573,3876042,19,-0.0195376761083289,0.0389364880635818,-0.0190886901122644,0.674554477497526,0.510013959896982,0.534268355121816
chr9:79186887-79226192,chr9,79186887,79226192,13,-0.0277240845977549,0.018919219677376,0.00924492975526488,0.673567977743385,0.510499271481472,0.534750663493517
chr1:174915131-174917760,chr1,174915131,174917760,1,-0.0434610218022952,-0.0295736819600544,0.0737245612512749,0.673407056536294,0.510584729335275,0.534814096368207
chr3:123851972-123867140,chr3,123851972,123867140,6,-0.010408343335602,0.0429973180026048,-0.0324237628680244,0.673321019541743,0.510624413696017,0.534829579758564
chr22:41756251-41763237,chr22,41756251,41763237,5,-0.0238845085529689,0.0317159188499196,-0.00745229111357141,0.670638094831334,0.511989761939876,0.536233498350859
chr5:157006707-157031615,chr5,157006707,157031615,3,0.0384287599894524,-0.0102304403570977,-0.0288082999496477,0.670214420806859,0.512207168478055,0.536435039615897
chr1:234667625-234700944,chr1,234667625,234700944,2,0.039935684933368,-0.0394134471922199,-0.00115613750199591,0.668997224483956,0.512831041284693,0.537062232966225
chr17:19977114-19990234,chr17,19977114,19990234,1,0.00868835656833754,-0.0630198646786411,0.0541935976885851,0.668939399864688,0.512865037252364,0.537071646841339
chr8:2077320-2088546,chr8,2077320,2088546,2,0.0389558883321115,0.00825442077706359,-0.0478286565430185,0.668741746941224,0.512962086980989,0.537147086401302
chr8:61775311-61777475,chr8,61775311,61777475,11,-0.0244205672684696,0.0484575876883047,-0.023649392367955,0.66800806864727,0.513333129576452,0.537509415626418
chr3:63884273-63897505,chr3,63884273,63897505,34,0.0235896712669348,-0.00231491076347491,-0.0216491997299188,0.667367562205648,0.513662148330986,0.537827708643944
chr2:9475408-9484561,chr2,9475408,9484561,3,0.0255500579400509,0.0141802142095716,-0.0401358286248608,0.665820020922354,0.514457773371412,0.538634504884601
chr7:73704164-73731710,chr7,73704164,73731710,9,-0.0221053655378227,0.00171069913476175,0.0207455452211221,0.663255229915898,0.515772760274851,0.539984965020131
chr8:38685685-38688543,chr8,38685685,38688543,16,-0.0496805273474536,0.0369116676501547,0.0135574394964651,0.661730764562625,0.516555536685574,0.540778126317137
chr13:52325651-52326899,chr13,52325651,52326899,6,0.0468172554512247,-0.0347022200531235,-0.0128581664370097,0.661656212324675,0.516598919613995,0.540797182518511
chr5:54174516-54207251,chr5,54174516,54207251,1,-0.0618321635286366,0.0463103674405264,0.0165032590012642,0.661204013123371,0.516831769194385,0.541014568747274
chr14:98671580-98711084,chr14,98671580,98711084,1,0.0687340982810337,-0.0476542226246405,-0.0221708930894245,0.660091291218342,0.517403195688512,0.541586335598117
chr11:61634926-61640891,chr11,61634926,61640891,6,0.0367208002640953,-0.0454581532125838,0.00815448310302613,0.659123483818051,0.517903722432487,0.542083836769946
chr19:13085667-13106322,chr19,13085667,13106322,12,-0.00111897683965795,0.0205251653815803,-0.0193884270047852,0.658922570927722,0.518002431478426,0.542160732010826
chr1:26204196-26210572,chr1,26204196,26210572,3,0.0391864226338298,-0.0240863716718351,-0.0157220576704699,0.658143355731383,0.518405370250997,0.542552051527257
chr11:71640270-71649617,chr11,71640270,71649617,2,-0.0243989291138994,0.0500665556550435,-0.0252803419520348,0.658100333399555,0.518426838079917,0.542552051527257
chr5:80946258-80984807,chr5,80946258,80984807,3,-0.0373400963675748,0.0221402427697539,0.0157925535401632,0.657754347644537,0.518606648062031,0.542713783580775
chr9:129143550-129148741,chr9,129143550,129148741,5,-0.0442873952160103,0.00818960110598136,0.0368007686372671,0.657403063006274,0.518794552348351,0.542883970024631
chr3:127872857-127890340,chr3,127872857,127890340,2,-0.0410991717035776,-0.00234278771786637,0.0440943272262635,0.657106992163414,0.518941993251411,0.543011799710624
chr6:126199616-126202136,chr6,126199616,126202136,1,0.0383976064332466,-0.0662936043705585,0.0272865121209106,0.656787742989344,0.519107483670059,0.54315850271762
chr7:112109707-112112174,chr7,112109707,112112174,19,0.0203813110549577,-0.044628328378865,0.0239235044500211,0.656699196972931,0.519165459195855,0.543192700694178
chr10:103755212-103761628,chr10,103755212,103761628,2,0.00636461299575275,0.03877274877474,-0.0452383873735998,0.656338704559532,0.519337404192997,0.543346133566494
chr12:122097354-122107145,chr12,122097354,122107145,12,0.0197307210051966,0.004832289921567,-0.0248761969744651,0.656174879970912,0.519423808319929,0.543410060465055
chr15:40356902-40357322,chr15,40356902,40357322,4,0.0258568036605556,0.0277054915463592,-0.053972720661841,0.655627878348331,0.519707149873113,0.543680002816603
chr10:105200707-105201483,chr10,105200707,105201483,4,-0.040431396152846,-0.00287929342698745,0.0439524577727369,0.655441048157832,0.519803385791945,0.543754192034173
chr6:122779926-122792744,chr6,122779926,122792744,3,0.00473876026824547,-0.0362628529504181,0.0314488742652171,0.654470951401954,0.520305260250404,0.544252682368884
chr15:29253887-29262299,chr15,29253887,29262299,1,0.0617492414540977,-0.00504713591943431,-0.0576822522244104,0.651693967615997,0.521748681483807,0.545735958322102
chr15:69751259-69753954,chr15,69751259,69753954,6,0.0248297526116953,-0.0440713730672723,0.0188474973982497,0.648905987392892,0.523200700336882,0.547228082260408
chr10:26825246-26830411,chr10,26825246,26830411,4,0.0230869207958998,0.0123056783138998,-0.0357590581700529,0.64826998881393,0.523530696231921,0.547546567468856
chr15:72499718-72500858,chr15,72499718,72500858,5,0.00577380311265786,0.0396253848475644,-0.0454908356286751,0.647955990568638,0.523696160539456,0.547692950910883
chr3:112190302-112198202,chr3,112190302,112198202,2,-0.0152299348404234,0.0526048214765997,-0.0371331416387095,0.647855696345079,0.523748446448305,0.547720961404794
chr3:32909147-32914935,chr3,32909147,32914935,1,0.0263755215171509,0.0414099912657106,-0.0682041718545617,0.647725512889509,0.523814812569668,0.547763693132669
chr17:4500718-4510556,chr17,4500718,4510556,1,0.0620426143572804,-0.00580435311703666,-0.0572230646427412,0.646265356595467,0.524577651378344,0.54853470074749
chr5:141725150-141732691,chr5,141725150,141732691,5,-0.0210575849248104,-0.0115131529920024,0.0329049852965715,0.645885756745457,0.524779702593533,0.548719263515156
chr18:12844080-12859063,chr18,12844080,12859063,5,0.00202051956243646,-0.0336494097347978,0.0315968184332751,0.645387275759956,0.525037476806611,0.548962070462762
chr12:110798651-110810605,chr12,110798651,110810605,10,-0.00556084440255417,-0.0217480206146927,0.0273971323887161,0.645310718078686,0.525087019170466,0.548987143935552
chr17:30595044-30607306,chr17,30595044,30607306,2,-0.0258505169376812,0.0485803148639203,-0.0223194722605612,0.64339567012681,0.526079941666065,0.54999848645096
chr5:176901502-176910295,chr5,176901502,176910295,26,0.0307970565042439,-0.0258696818347259,-0.00541621683625177,0.643143060351839,0.526221257327736,0.550119448190605
chr3:146223736-146232867,chr3,146223736,146232867,52,0.0492937226482356,-0.0175131840554723,-0.0325629786347981,0.64300734572235,0.526288091918608,0.550162538337111
chr2:171511781-171524735,chr2,171511781,171524735,8,0.0184028833086394,0.010372354892739,-0.029067347460246,0.642926302947809,0.526325953478684,0.550175338404638
chr3:195233574-195241121,chr3,195233574,195241121,5,-0.0332482956591106,0.0156649655051081,0.0181110808787503,0.640868078301425,0.527410116748176,0.551281796729478
chr14:102236429-102252255,chr14,102236429,102252255,3,-0.0375585824706495,0.0188047224877906,0.0193500279585833,0.640534271982367,0.527586181506791,0.551438992613459
chr22:40775570-40784049,chr22,40775570,40784049,4,0.0256775684985515,-0.0334168983390829,0.00733174938817311,0.63949144154958,0.528131669125849,0.551982279323366
chr1:158154786-158165323,chr1,158154786,158165323,13,0.0255151781134864,0.0255740306481922,-0.0514942115888774,0.637068146659285,0.529413944950185,0.553295537503413
chr15:52017418-52029447,chr15,52017418,52029447,20,-0.0234829523919885,0.0270280183442759,-0.00317232067622376,0.636820469590673,0.529540691393296,0.55340107192126
chr20:62651743-62654010,chr20,62651743,62654010,5,0.0273360968460052,0.0186052570189818,-0.046375260164128,0.636544175067641,0.529686049716792,0.553526045629016
chr20:30689759-30697209,chr20,30689759,30697209,1,-0.050855991304759,-0.0143335018988068,0.0659967311607842,0.636465801174756,0.529729788763339,0.553544819406911
chr18:633535-641220,chr18,633535,641220,6,-0.0292582714771276,0.00757613552986934,0.0221465529548313,0.63553224561583,0.530224189989379,0.554034491018872
chr19:55610563-55614677,chr19,55610563,55614677,16,-0.0186399594091892,0.039535584403511,-0.0205997526227477,0.631233522137461,0.532498139111812,0.556383484977105
chr17:76634164-76670030,chr17,76634164,76670030,7,-0.00536329964955729,0.0273232916400655,-0.0218748602500388,0.630471147748235,0.532900863628548,0.556777186619494
chr14:61858106-61909176,chr14,61858106,61909176,7,-0.00716274572356915,0.0296122556092423,-0.0223358155091085,0.630001266318529,0.533151711135683,0.557012175904123
chr1:199045964-199083902,chr1,199045964,199083902,1,-0.0611111923699305,0.0103556036736563,0.0517256076227805,0.628954212485392,0.53370908209793,0.557546079541193
chr6:29627801-29631647,chr6,29627801,29631647,2,0.0263229771230667,-0.0449924857157843,0.0182516835590196,0.628943913215741,0.53371466449166,0.557546079541193
chr12:112571224-112572442,chr12,112571224,112572442,5,0.0376809434027007,-0.0138007569204155,-0.0244782966950267,0.628650275820253,0.533868109123563,0.557679249982819
chr15:50311273-50330865,chr15,50311273,50330865,1,-0.0620950087638147,0.0433356297112951,0.0197450141122624,0.627037519273052,0.534728699617769,0.558551056937446
chr19:19719569-19727458,chr19,19719569,19727458,5,-0.0244657398985963,0.0351819147262684,-0.0103278297499163,0.626335183776705,0.535101439532639,0.558913219377613
chr6:157406139-157423211,chr6,157406139,157423211,1,0.0649707842769381,-0.0460021357739853,-0.0199999307930622,0.625484868907869,0.53555638915139,0.559361210416982
chr10:52751504-52809069,chr10,52751504,52809069,3,-0.0379693731972293,0.0277814164086282,0.0107906452520492,0.624329470877966,0.536173513173661,0.559978532504898
chr2:165738792-165752087,chr2,165738792,165752087,6,0.030184878350384,-0.0517277665874302,0.0210637631838658,0.624239092440063,0.536253714395128,0.560035060737378
chr22:40712116-40716994,chr22,40712116,40716994,4,0.00300527438840337,0.0328813631258341,-0.0359343402823075,0.621311806290262,0.537790427223173,0.56161261331674
chr21:38710174-38737679,chr21,38710174,38737679,6,-0.017392546621364,0.031497402836275,-0.0138287840463173,0.620590500279262,0.538175068694004,0.561986967002535
chr10:81037182-81049432,chr10,81037182,81049432,7,0.0069543137626391,0.0224988784132128,-0.0295635781085935,0.619783474132703,0.53860908847725,0.56241284486707
chr6:56820358-56828650,chr6,56820358,56828650,3,-0.0121902600712954,-0.0344505466437951,0.0468343029066986,0.619121143848206,0.538963841074387,0.562755914957198
chr2:159861165-159883448,chr2,159861165,159883448,3,0.0014504855190205,-0.0344144138497214,0.0329409047510334,0.618684962740952,0.539197653987986,0.562972679372872
chr10:135061495-135075807,chr10,135061495,135075807,16,0.0322336575213628,0.00257664620713224,-0.0353219490859777,0.617743592996909,0.539708812791916,0.563478983633852
chr13:53739681-53774016,chr13,53739681,53774016,4,0.0333061544973777,-0.00549566184243845,-0.0283391617739464,0.617565891785414,0.539803513824517,0.563550460159885
chr20:44981936-44983421,chr20,44981936,44983421,9,0.0430230829944773,0.00406310483172081,-0.0477690939054747,0.617237733952419,0.539979516438653,0.563706803798811
chr6:3834230-3849520,chr6,3834230,3849520,6,-0.00580896449188479,0.0325093627631766,-0.0266081924857059,0.615710852172054,0.540805308799626,0.56454076592085
chr2:175622848-175623959,chr2,175622848,175623959,1,0.0084929206104658,-0.0607901086946713,0.0521623798205475,0.615655031229666,0.540830947470387,0.56454076592085
chr7:36790751-36795214,chr7,36790751,36795214,1,0.055780620077625,0.00524641447251602,-0.0619124412180394,0.615155775383496,0.541098535001449,0.564792633953447
chr4:7840530-7844766,chr4,7840530,7844766,8,0.0176642587200707,-0.0284335948111075,0.0104889510319877,0.614040892520571,0.541710054191591,0.565403452100539
chr17:25660553-25673854,chr17,25660553,25673854,14,0.0345787180406808,-0.00221630442773438,-0.0329112821532744,0.613850101280769,0.541802772857535,0.565472745294066
chr13:24828677-24844726,chr13,24828677,24844726,3,-0.0316651020185752,-0.00216025119149414,0.0343279738770321,0.61358113253996,0.541947488144972,0.565596297336584
chr4:148666668-148703646,chr4,148666668,148703646,13,0.0211405079338952,-0.0104363670941715,-0.0110397044577219,0.613350490014295,0.542073248339563,0.565700056102469
chr3:32001928-32010795,chr3,32001928,32010795,3,-0.0377658351350713,0.00723814627090233,0.0311271465647253,0.613174378088336,0.542172708005944,0.565776359255801
chr10:99166991-99178893,chr10,99166991,99178893,15,0.0298291780056291,-0.0196951482567066,-0.0106075087648862,0.612586041203882,0.542485620738262,0.566075389981326
chr8:97506663-97537210,chr8,97506663,97537210,10,0.0255526740333836,-0.0170816828128533,-0.0088765892210593,0.61117616904951,0.543252415323132,0.56684798736311
chr12:27133679-27135606,chr12,27133679,27135606,7,0.0119815031932776,-0.0394931974851608,0.027321511701513,0.609547480342355,0.544133861640498,0.567740135369849
chr22:41783772-41790000,chr22,41783772,41790000,11,-0.0222829449697792,0.0200440631591216,0.0025925793498586,0.608120851769922,0.544905306298777,0.568517428388576
chr17:17627573-17662368,chr17,17627573,17662368,9,-0.0212196992343922,0.0262423687839469,-0.00468584892678752,0.607047828480495,0.54549023135875,0.569100053380544
chr6:113689246-113738312,chr6,113689246,113738312,4,0.0313686933470902,-0.0254878439177318,-0.00637876519677234,0.606981764605431,0.545524851174304,0.569108526189854
chr5:94162499-94186817,chr5,94162499,94186817,1,-0.0330800110725802,0.0684137077832685,-0.0348086171698531,0.606702386452957,0.545677645994554,0.5692402760358
